Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Pakistan,PAK,1965,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,87.05
Pakistan,PAK,1960,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,86.7
Pakistan,PAK,2010,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,85.57
Pakistan,PAK,2005,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,73.7
Pakistan,PAK,2000,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,92.14
Pakistan,PAK,1995,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,94.77
Pakistan,PAK,1990,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,95.9
Pakistan,PAK,1985,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,96.05
Pakistan,PAK,1980,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,97
Pakistan,PAK,1975,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,96.28
Pakistan,PAK,1970,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,95.72
Pakistan,PAK,1965,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,95.31
Pakistan,PAK,1960,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,94.9
Pakistan,PAK,2010,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,67.94
Pakistan,PAK,2005,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,57.14
Pakistan,PAK,2000,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,81.98
Pakistan,PAK,1995,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,84.06
Pakistan,PAK,1990,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,84.3
Pakistan,PAK,1985,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,86.08
Pakistan,PAK,1980,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,84.1
Pakistan,PAK,1975,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,87.74
Pakistan,PAK,1970,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,87.52
Pakistan,PAK,1965,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,87.11
Pakistan,PAK,1960,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,86.7
Pakistan,PAK,2010,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,19354
Pakistan,PAK,2005,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,18436
Pakistan,PAK,2000,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,15794
Pakistan,PAK,1995,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,12693
Pakistan,PAK,1990,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,10872
Pakistan,PAK,1985,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,9443
Pakistan,PAK,1980,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,8066
Pakistan,PAK,1975,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,6999
Pakistan,PAK,1970,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,6002
Pakistan,PAK,1965,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,4832
Pakistan,PAK,1960,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,4263
Pakistan,PAK,2010,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,9404
Pakistan,PAK,2005,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,8929
Pakistan,PAK,2000,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,7644
Pakistan,PAK,1995,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,6130
Pakistan,PAK,1990,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,5255
Pakistan,PAK,1985,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,4559
Pakistan,PAK,1980,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,3878
Pakistan,PAK,1975,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,3354
Pakistan,PAK,1970,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,2866
Pakistan,PAK,1965,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,2339
Pakistan,PAK,1960,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,2118
Pakistan,PAK,2010,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,112500
Pakistan,PAK,2005,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,97478
Pakistan,PAK,2000,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,83763
Pakistan,PAK,1995,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,70990
Pakistan,PAK,1990,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,62960
Pakistan,PAK,1985,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,54001
Pakistan,PAK,1980,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,45366
Pakistan,PAK,1975,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,39242
Pakistan,PAK,1970,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,34243
Pakistan,PAK,1965,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,30214
Pakistan,PAK,1960,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,27359
Pakistan,PAK,2010,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,54603
Pakistan,PAK,2005,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,47269
Pakistan,PAK,2000,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,40607
Pakistan,PAK,1995,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,34374
Pakistan,PAK,1990,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,30461
Pakistan,PAK,1985,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,26081
Pakistan,PAK,1980,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,21843
Pakistan,PAK,1975,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,18846
Pakistan,PAK,1970,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,16404
Pakistan,PAK,1965,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,14439
Pakistan,PAK,1960,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,12998
Pakistan,PAK,2010,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,18147
Pakistan,PAK,2005,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,15309
Pakistan,PAK,2000,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,12606
Pakistan,PAK,1995,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,10229
Pakistan,PAK,1990,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,9531
Pakistan,PAK,1985,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,8405
Pakistan,PAK,1980,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,6970
Pakistan,PAK,1975,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,5927
Pakistan,PAK,1970,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,4752
Pakistan,PAK,1965,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,4176
Pakistan,PAK,1960,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,3890
Pakistan,PAK,2010,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,8783
Pakistan,PAK,2005,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,7400
Pakistan,PAK,2000,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,6085
Pakistan,PAK,1995,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,4932
Pakistan,PAK,1990,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,4600
Pakistan,PAK,1985,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,4044
Pakistan,PAK,1980,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,3335
Pakistan,PAK,1975,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,2823
Pakistan,PAK,1970,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,2293
Pakistan,PAK,1965,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,2067
Pakistan,PAK,1960,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,1917
Pakistan,PAK,2010,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,15051
Pakistan,PAK,2005,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,12184
Pakistan,PAK,2000,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,10146
Pakistan,PAK,1995,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,8969
Pakistan,PAK,1990,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,8466
Pakistan,PAK,1985,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,7248
Pakistan,PAK,1980,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,5892
Pakistan,PAK,1975,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,4682
Pakistan,PAK,1970,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,4097
Pakistan,PAK,1965,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,3802
Pakistan,PAK,1960,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,3474
Pakistan,PAK,2010,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,7275
Pakistan,PAK,2005,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,5882
Pakistan,PAK,2000,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,4890
Pakistan,PAK,1995,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,4331
Pakistan,PAK,1990,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,4069
Pakistan,PAK,1985,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,3463
Pakistan,PAK,1980,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,2802
Pakistan,PAK,1975,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,2255
Pakistan,PAK,1970,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,2023
Pakistan,PAK,1965,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,1867
Pakistan,PAK,1960,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,1691
Pakistan,PAK,2010,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,74999
Pakistan,PAK,2005,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,63733
Pakistan,PAK,2000,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,55363
Pakistan,PAK,1995,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,48068
Pakistan,PAK,1990,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,42557
Pakistan,PAK,1985,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,36153
Pakistan,PAK,1980,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,30330
Pakistan,PAK,1975,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,26316
Pakistan,PAK,1970,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,23489
Pakistan,PAK,1965,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,21206
Pakistan,PAK,1960,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,19206
Pakistan,PAK,2010,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,36416
Pakistan,PAK,2005,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,30940
Pakistan,PAK,2000,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,26878
Pakistan,PAK,1995,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,23312
Pakistan,PAK,1990,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,20606
Pakistan,PAK,1985,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,17478
Pakistan,PAK,1980,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,14630
Pakistan,PAK,1975,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,12669
Pakistan,PAK,1970,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,11245
Pakistan,PAK,1965,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,10033
Pakistan,PAK,1960,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,8963
Pakistan,PAK,2010,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,12003
Pakistan,PAK,2005,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,9873
Pakistan,PAK,2000,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,8885
Pakistan,PAK,1995,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,8110
Pakistan,PAK,1990,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,7246
Pakistan,PAK,1985,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,6017
Pakistan,PAK,1980,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,4636
Pakistan,PAK,1975,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,4027
Pakistan,PAK,1970,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,3724
Pakistan,PAK,1965,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,3391
Pakistan,PAK,1960,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,3173
Pakistan,PAK,2010,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,5796
Pakistan,PAK,2005,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,4761
Pakistan,PAK,2000,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,4290
Pakistan,PAK,1995,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,3902
Pakistan,PAK,1990,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,3458
Pakistan,PAK,1985,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,2856
Pakistan,PAK,1980,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,2229
Pakistan,PAK,1975,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,1985
Pakistan,PAK,1970,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,1824
Pakistan,PAK,1965,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,1645
Pakistan,PAK,1960,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,1580
Pakistan,PAK,2010,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,9722
Pakistan,PAK,2005,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,8670
Pakistan,PAK,2000,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,8015
Pakistan,PAK,1995,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,6981
Pakistan,PAK,1990,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,5983
Pakistan,PAK,1985,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,4690
Pakistan,PAK,1980,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,3968
Pakistan,PAK,1975,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,3647
Pakistan,PAK,1970,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,3309
Pakistan,PAK,1965,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,3085
Pakistan,PAK,1960,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,2576
Pakistan,PAK,2010,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,4687
Pakistan,PAK,2005,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,4184
Pakistan,PAK,2000,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,3856
Pakistan,PAK,1995,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,3328
Pakistan,PAK,1990,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,2839
Pakistan,PAK,1985,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,2255
Pakistan,PAK,1980,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,1953
Pakistan,PAK,1975,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,1783
Pakistan,PAK,1970,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,1602
Pakistan,PAK,1965,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,1532
Pakistan,PAK,1960,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,1222
Pakistan,PAK,2010,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,8511
Pakistan,PAK,2005,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,7804
Pakistan,PAK,2000,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,6867
Pakistan,PAK,1995,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,5749
Pakistan,PAK,1990,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,4638
Pakistan,PAK,1985,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,3980
Pakistan,PAK,1980,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,3569
Pakistan,PAK,1975,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,3220
Pakistan,PAK,1970,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,2991
Pakistan,PAK,1965,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,2487
Pakistan,PAK,1960,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,2206
Pakistan,PAK,2010,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,4108
Pakistan,PAK,2005,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,3753
Pakistan,PAK,2000,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,3277
Pakistan,PAK,1995,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,2724
Pakistan,PAK,1990,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,2233
Pakistan,PAK,1985,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,1964
Pakistan,PAK,1980,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,1747
Pakistan,PAK,1975,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,1559
Pakistan,PAK,1970,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,1485
